,,,년월,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,2025-01,2025-01,2025-01,2025-01,2025-01,2025-01,2025-02,2025-02,2025-02,2025-02,2025-02,2025-02,2025-03,2025-03,2025-03,2025-03,2025-03,2025-03,2025-04,2025-04,2025-04,2025-04,2025-04,2025-04,2025-05,2025-05,2025-05,2025-05,2025-05,2025-05,2026-01,2026-01,2026-01,2026-01,2026-01,2026-01,2026-02,2026-02,2026-02,2026-02,2026-02,2026-02,2026-03,2026-03,2026-03,2026-03,2026-03,2026-03,2026-04,2026-04,2026-04,2026-04,2026-04,2026-04,2026-05,2026-05,2026-05,2026-05,2026-05,2026-05
,,,,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익
,,,구조,2026-01-01,[-] 2025-01-01,"1~2기간
R001/7209,분당점,#,지정되지 않음,"71,054,437","72,935,585",-2.6,"63,705,487","65,855,814",-3.3,,"14,095,950",-100.0,,"12,723,489",-100.0,,"13,784,313",-100.0,,"12,432,848",-100.0,,"17,931,486",-100.0,,"16,213,364",-100.0,,"13,605,134",-100.0,,"12,281,600",-100.0,,"13,518,702",-100.0,,"12,204,513",-100.0,"14,538,098",,0.0,"13,085,203",,0.0,"12,194,510",,0.0,"10,925,244",,0.0,"15,881,388",,0.0,"14,170,684",,0.0,"13,250,857",,0.0,"11,881,926",,0.0,"15,189,584",,0.0,"13,642,430",,0.0
R001/7214,해운대점,결과,,"3,114,378,478","2,923,659,437",6.5,"427,654,485","418,437,438",2.2,,"532,484,673",-100.0,,"75,476,518",-100.0,,"508,352,815",-100.0,,"73,424,819",-100.0,,"564,258,842",-100.0,,"79,538,914",-100.0,,"611,954,850",-100.0,,"89,892,994",-100.0,,"706,608,257",-100.0,,"100,104,193",-100.0,"550,557,530",,0.0,"77,505,584",,0.0,"706,476,174",,0.0,"98,227,809",,0.0,"601,222,257",,0.0,"81,876,271",,0.0,"605,236,760",,0.0,"82,531,813",,0.0,"650,885,757",,0.0,"87,513,008",,0.0
R001/7214,해운대점,B845,모던하우스공통(MODERN HOUSE,"1,364,834,090","1,237,205,980",10.3,"128,649,952","117,189,159",9.8,,"243,749,060",-100.0,,"23,023,405",-100.0,,"231,155,850",-100.0,,"21,826,456",-100.0,,"255,032,640",-100.0,,"24,127,833",-100.0,,"230,844,460",-100.0,,"21,910,715",-100.0,,"276,423,970",-100.0,,"26,300,750",-100.0,"252,148,950",,0.0,"23,778,833",,0.0,"248,285,500",,0.0,"23,352,894",,0.0,"263,451,030",,0.0,"24,841,306",,0.0,"264,707,700",,0.0,"24,931,976",,0.0,"336,240,910",,0.0,"31,744,943",,0.0
R001/7214,해운대점,D808,아트박스,,0,0.0,,5,-100.0,,0,0.0,,5,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7214,해운대점,H469,사담가,"40,468,700","42,781,900",-5.4,"7,689,053","8,128,561",-5.4,,"5,086,000",-100.0,,"966,340",-100.0,,"11,111,700",-100.0,,"2,111,223",-100.0,,"4,076,500",-100.0,,"774,535",-100.0,,"3,964,700",-100.0,,"753,293",-100.0,,"18,543,000",-100.0,,"3,523,170",-100.0,"5,332,700",,0.0,"1,013,213",,0.0,"9,405,500",,0.0,"1,787,045",,0.0,"3,809,000",,0.0,"723,710",,0.0,"4,046,000",,0.0,"768,740",,0.0,"17,875,500",,0.0,"3,396,345",,0.0
R001/7214,해운대점,H483,비비안,"141,217,850","132,572,870",6.5,"35,304,463","33,143,218",6.5,,"23,206,500",-100.0,,"5,801,625",-100.0,,"19,171,500",-100.0,,"4,792,875",-100.0,,"27,226,730",-100.0,,"6,806,683",-100.0,,"30,541,260",-100.0,,"7,635,315",-100.0,,"32,426,880",-100.0,,"8,106,720",-100.0,"25,680,000",,0.0,"6,420,000",,0.0,"60,268,180",,0.0,"15,067,045",,0.0,"33,866,150",,0.0,"8,466,538",,0.0,"14,454,600",,0.0,"3,613,650",,0.0,"6,948,920",,0.0,"1,737,230",,0.0
R001/7214,해운대점,H499,락앤락,"84,635,600","102,075,280",-17.1,"11,541,223","13,919,354",-17.1,,,,,,,,,,,,,,,,,,,,"102,075,280",-100.0,,"13,919,354",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,"84,635,600",,0.0,"11,541,223",,0.0,,,,,,
R001/7214,해운대점,H613,레노마홈,"213,529,190","215,477,490",-0.9,"23,294,097","23,506,638",-0.9,,"36,450,140",-100.0,,"3,976,377",-100.0,,"31,735,700",-100.0,,"3,462,076",-100.0,,"34,642,310",-100.0,,"3,779,162",-100.0,,"56,865,950",-100.0,,"6,203,561",-100.0,,"55,783,390",-100.0,,"6,085,462",-100.0,"45,363,470",,0.0,"4,948,747",,0.0,"44,671,760",,0.0,"4,873,281",,0.0,"37,160,360",,0.0,"4,053,861",,0.0,"42,300,130",,0.0,"4,614,557",,0.0,"44,033,470",,0.0,"4,803,651",,0.0
R001/7214,해운대점,H625,알리페즈,,"48,331,800",-100.0,,"6,590,698",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"48,331,800",-100.0,,"6,590,698",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7214,해운대점,H773,커스티,"86,019,090","51,669,520",66.5,"19,549,797","11,743,071",66.5,,"8,473,100",-100.0,,"1,925,704",-100.0,,"8,952,720",-100.0,,"2,034,710",-100.0,,"11,425,020",-100.0,,"2,596,598",-100.0,,"10,402,000",-100.0,,"2,364,088",-100.0,,"12,416,680",-100.0,,"2,821,971",-100.0,"13,204,420",,0.0,"3,001,007",,0.0,"15,328,000",,0.0,"3,483,638",,0.0,"19,206,710",,0.0,"4,365,161",,0.0,"13,183,840",,0.0,"2,996,328",,0.0,"25,096,120",,0.0,"5,703,663",,0.0
R001/7214,해운대점,H915,다원레져,"24,381,700","18,408,100",32.5,"4,433,036","3,346,927",32.5,,"3,925,500",-100.0,,"713,727",-100.0,,"5,235,700",-100.0,,"951,945",-100.0,,"3,015,600",-100.0,,"548,291",-100.0,,"2,500,300",-100.0,,"454,600",-100.0,,"3,731,000",-100.0,,"678,364",-100.0,"5,455,000",,0.0,"991,818",,0.0,"4,698,000",,0.0,"854,182",,0.0,"4,804,700",,0.0,"873,582",,0.0,"3,785,000",,0.0,"688,181",,0.0,"5,639,000",,0.0,"1,025,273",,0.0
R001/7214,해운대점,I050,포트메리온,"52,472,210","66,973,178",-21.7,"6,201,257","8,882,846",-30.2,,,,,,,,,,,,,,,,,,,,,,,,,,"66,973,178",-100.0,,"8,882,846",-100.0,,,,,,,"52,472,210",,0.0,"6,201,257",,0.0,,,,,,,,,,,,,,,,,,
R001/7214,해운대점,I075,아트박스,"274,080,830","282,373,750",-2.9,"39,866,302","41,072,550",-2.9,,"59,328,570",-100.0,,"8,629,612",-100.0,,"58,554,200",-100.0,,"8,516,974",-100.0,,"59,735,610",-100.0,,"8,688,817",-100.0,,"46,323,410",-100.0,,"6,737,948",-100.0,,"58,431,960",-100.0,,"8,499,199",-100.0,"50,781,250",,0.0,"7,386,365",,0.0,"56,007,180",,0.0,"8,146,502",,0.0,"53,057,730",,0.0,"7,717,485",,0.0,"48,038,720",,0.0,"6,987,449",,0.0,"66,195,950",,0.0,"9,628,501",,0.0
R001/7214,해운대점,I301,테팔,"47,568,900",,0.0,"4,324,445",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,568,900",,0.0,"4,324,445",,0.0,0,,0.0,0,,0.0,,,,,,,,,,,,
R001/7214,해운대점,I763,인까사,"58,060,000","52,709,350",10.2,"9,500,726","8,625,167",10.2,,"9,770,000",-100.0,,"1,598,727",-100.0,,"6,297,000",-100.0,,"1,030,418",-100.0,,"13,206,350",-100.0,,"2,161,040",-100.0,,"13,716,000",-100.0,,"2,244,437",-100.0,,"9,720,000",-100.0,,"1,590,545",-100.0,"8,410,000",,0.0,"1,376,181",,0.0,"10,630,000",,0.0,"1,739,456",,0.0,"16,150,000",,0.0,"2,642,727",,0.0,"7,430,000",,0.0,"1,215,818",,0.0,"15,440,000",,0.0,"2,526,544",,0.0
R001/7214,해운대점,I815,바디프랜드,"1,951,000",,0.0,"532,091",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"714,500",,0.0,"194,864",,0.0,"1,236,500",,0.0,"337,227",,0.0
R001/7214,해운대점,I888,교보문고,"616,724,570","554,614,650",11.2,"42,274,550","37,943,069",11.4,,"118,931,230",-100.0,,"8,142,152",-100.0,,"112,272,760",-100.0,,"7,685,964",-100.0,,"131,916,780",-100.0,,"9,050,127",-100.0,,"90,479,390",-100.0,,"6,193,004",-100.0,,"101,014,490",-100.0,,"6,871,822",-100.0,"121,009,440",,0.0,"8,289,820",,0.0,"135,122,500",,0.0,"9,258,077",,0.0,"148,867,270",,0.0,"10,220,299",,0.0,"101,288,840",,0.0,"6,950,878",,0.0,"110,436,520",,0.0,"7,555,476",,0.0
R001/7214,해운대점,#,지정되지 않음,"108,434,748","118,465,569",-8.5,"94,493,493","104,346,175",-9.4,,"23,564,573",-100.0,,"20,698,844",-100.0,,"23,865,685",-100.0,,"21,012,178",-100.0,,"23,981,302",-100.0,,"21,005,828",-100.0,,"24,242,100",-100.0,,"21,476,679",-100.0,,"22,811,909",-100.0,,"20,152,646",-100.0,"23,172,300",,0.0,"20,299,600",,0.0,"22,018,444",,0.0,"19,139,987",,0.0,"20,849,307",,0.0,"17,971,602",,0.0,"20,651,830",,0.0,"18,028,149",,0.0,"21,742,867",,0.0,"19,054,155",,0.0
R001/7215,천호2점,결과,,"837,746,106","645,937,744",29.7,"126,724,013","106,721,695",18.7,,"113,122,742",-100.0,,"18,650,620",-100.0,,"113,233,796",-100.0,,"18,625,026",-100.0,,"137,846,911",-100.0,,"21,058,130",-100.0,,"107,080,017",-100.0,,"16,118,435",-100.0,,"174,654,278",-100.0,,"32,269,484",-100.0,"143,678,729",,0.0,"19,770,340",,0.0,"134,286,115",,0.0,"18,654,168",,0.0,"185,319,378",,0.0,"24,267,034",,0.0,"171,786,029",,0.0,"34,041,626",,0.0,"202,675,855",,0.0,"29,990,845",,0.0
R001/7215,천호2점,B845,모던하우스공통(MODERN HOUSE,"716,506,420","533,916,370",34.2,"72,235,336","50,941,693",41.8,,"101,081,360",-100.0,,"9,588,856",-100.0,,"100,989,410",-100.0,,"9,502,009",-100.0,,"125,400,290",-100.0,,"11,854,655",-100.0,,"98,109,660",-100.0,,"9,413,112",-100.0,,"108,335,650",-100.0,,"10,583,061",-100.0,"136,732,860",,0.0,"14,047,968",,0.0,"126,755,510",,0.0,"12,771,275",,0.0,"157,281,730",,0.0,"15,739,048",,0.0,"129,504,820",,0.0,"12,907,708",,0.0,"166,231,500",,0.0,"16,769,337",,0.0
R001/7215,천호2점,D069,무인상점24,"6,272,739","7,420,955",-15.5,"855,377","1,011,949",-15.5,,"1,055,060",-100.0,,"143,871",-100.0,,"1,861,965",-100.0,,"253,905",-100.0,,"1,976,386",-100.0,,"269,508",-100.0,,"1,112,060",-100.0,,"151,645",-100.0,,"1,415,484",-100.0,,"193,020",-100.0,"761,602",,0.0,"103,855",,0.0,"1,225,432",,0.0,"167,106",,0.0,"1,466,279",,0.0,"199,948",,0.0,"1,382,672",,0.0,"188,547",,0.0,"1,436,754",,0.0,"195,921",,0.0
R001/7215,천호2점,H499,락앤락,,"4,897,000",-100.0,,"1,335,548",-100.0,,"1,461,500",-100.0,,"398,592",-100.0,,"1,102,900",-100.0,,"300,790",-100.0,,"930,700",-100.0,,"253,828",-100.0,,"936,900",-100.0,,"255,517",-100.0,,"465,000",-100.0,,"126,821",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7215,천호2점,H545,수엔지,"54,762,600","23,409,400",133.9,"12,446,035","5,320,319",133.9,,,,,,,,,,,,,,,,,,,,,,,,,,"23,409,400",-100.0,,"5,320,319",-100.0,,,,,,,,,,,,,"4,499,200",,0.0,"1,022,545",,0.0,"23,371,900",,0.0,"5,311,789",,0.0,"26,891,500",,0.0,"6,111,701",,0.0
R001/7215,천호2점,H625,알리페즈,"16,094,200",,0.0,"2,194,663",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,094,200",,0.0,"2,194,663",,0.0,,,,,,,,,,,,
R001/7215,천호2점,H967,몽드블랑,,"9,663,900",-100.0,,"1,142,100",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"9,663,900",-100.0,,"1,142,100",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7215,천호2점,I102,글라스락,,"17,619,200",-100.0,,"2,402,616",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"17,619,200",-100.0,,"2,402,616",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7215,천호2점,I815,바디프랜드,"1,561,100",,0.0,"425,755",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"407,000",,0.0,"111,000",,0.0,"437,000",,0.0,"119,182",,0.0,"717,100",,0.0,"195,573",,0.0
R001/7215,천호2점,#,지정되지 않음,"42,549,047","49,010,919",-13.2,"38,566,847","44,567,470",-13.5,,"9,524,822",-100.0,,"8,519,301",-100.0,,"9,279,521",-100.0,,"8,568,322",-100.0,,"9,539,535",-100.0,,"8,680,139",-100.0,,"6,921,397",-100.0,,"6,298,161",-100.0,,"13,745,644",-100.0,,"12,501,547",-100.0,"6,184,267",,0.0,"5,618,517",,0.0,"6,305,173",,0.0,"5,715,787",,0.0,"5,570,969",,0.0,"4,999,830",,0.0,"17,089,637",,0.0,"15,514,400",,0.0,"7,399,001",,0.0,"6,718,313",,0.0
R001/7216,부평점,결과,,"691,813,869","762,006,169",-9.2,"123,994,243","140,918,992",-12.0,,"143,212,262",-100.0,,"25,941,463",-100.0,,"114,803,575",-100.0,,"23,286,880",-100.0,,"169,723,700",-100.0,,"29,788,741",-100.0,,"188,147,452",-100.0,,"35,893,505",-100.0,,"146,119,180",-100.0,,"26,008,403",-100.0,"122,756,972",,0.0,"23,940,460",,0.0,"112,795,483",,0.0,"21,427,215",,0.0,"124,488,550",,0.0,"22,342,082",,0.0,"155,696,858",,0.0,"26,651,893",,0.0,"176,076,006",,0.0,"29,632,593",,0.0
R001/7216,부평점,B845,모던하우스공통(MODERN HOUSE,"572,181,620","572,333,269",-0.0,"53,940,458","53,631,479",0.6,,"122,354,219",-100.0,,"11,466,251",-100.0,,"94,301,830",-100.0,,"8,837,859",-100.0,,"115,855,320",-100.0,,"10,857,681",-100.0,,"108,906,880",-100.0,,"10,202,394",-100.0,,"130,915,020",-100.0,,"12,267,294",-100.0,"107,412,520",,0.0,"10,229,558",,0.0,"99,233,600",,0.0,"9,379,804",,0.0,"111,232,970",,0.0,"10,457,276",,0.0,"108,666,510",,0.0,"10,198,562",,0.0,"145,636,020",,0.0,"13,675,258",,0.0
R001/7216,부평점,H499,락앤락,"33,885,208","27,290,100",24.2,"4,620,711","3,721,379",24.2,,,,,,,,,,,,,,,,,,,,"27,290,100",-100.0,,"3,721,379",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,"33,885,208",,0.0,"4,620,711",,0.0,,,,,,
R001/7216,부평점,H545,수엔지,"17,059,700","33,643,500",-49.3,"3,877,204","7,646,252",-49.3,,,,,,,,,,,,,,,,,,,,"33,643,500",-100.0,,"7,646,252",-100.0,,0,0.0,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"17,059,700",,0.0,"3,877,204",,0.0
R001/7216,부평점,H967,몽드블랑,,"16,510,200",-100.0,,"1,951,204",-100.0,,,,,,,,,,,,,,"16,510,200",-100.0,,"1,951,204",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7216,부평점,I102,글라스락,,"24,722,100",-100.0,,"3,371,196",-100.0,,,,,,,,,,,,,,"21,833,900",-100.0,,"2,977,352",-100.0,,"2,888,200",-100.0,,"393,844",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7216,부평점,#,지정되지 않음,"68,687,341","87,507,000",-21.5,"61,555,870","70,597,482",-12.8,,"20,858,043",-100.0,,"14,475,212",-100.0,,"20,501,745",-100.0,,"14,449,021",-100.0,,"15,524,280",-100.0,,"14,002,504",-100.0,,"15,418,772",-100.0,,"13,929,636",-100.0,,"15,204,160",-100.0,,"13,741,109",-100.0,"15,344,452",,0.0,"13,710,902",,0.0,"13,561,883",,0.0,"12,047,411",,0.0,"13,255,580",,0.0,"11,884,806",,0.0,"13,145,140",,0.0,"11,832,620",,0.0,"13,380,286",,0.0,"12,080,131",,0.0
R001/7217,불광점,결과,,"2,113,663,639","2,040,415,579",3.6,"417,417,381","424,478,376",-1.7,,"389,476,783",-100.0,,"85,252,442",-100.0,,"362,237,095",-100.0,,"80,296,831",-100.0,,"400,028,321",-100.0,,"82,056,572",-100.0,,"403,672,211",-100.0,,"82,958,046",-100.0,,"485,001,169",-100.0,,"93,914,485",-100.0,"391,926,998",,0.0,"79,216,992",,0.0,"388,790,340",,0.0,"78,684,339",,0.0,"432,468,610",,0.0,"83,226,918",,0.0,"401,053,437",,0.0,"81,397,360",,0.0,"499,424,254",,0.0,"94,891,772",,0.0
R001/7217,불광점,B845,모던하우스공통(MODERN HOUSE,"1,173,921,433","936,511,120",25.4,"110,044,346","87,765,116",25.4,,"173,016,450",-100.0,,"16,213,849",-100.0,,"150,606,130",-100.0,,"14,117,858",-100.0,,"191,259,540",-100.0,,"17,921,749",-100.0,,"173,787,540",-100.0,,"16,284,379",-100.0,,"247,841,460",-100.0,,"23,227,281",-100.0,"202,954,540",,0.0,"19,020,049",,0.0,"213,098,197",,0.0,"19,974,356",,0.0,"249,952,810",,0.0,"23,443,599",,0.0,"214,595,280",,0.0,"20,116,292",,0.0,"293,320,606",,0.0,"27,490,050",,0.0
R001/7217,불광점,H495,쟈키,,"-140,000",100.0,,"-35,637",100.0,,,,,,,,"-140,000",100.0,,"-35,637",100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7217,불광점,H533,좋은숨,,"55,991,050",-100.0,,"11,707,222",-100.0,,"10,341,000",-100.0,,"2,162,211",-100.0,,"7,557,150",-100.0,,"1,580,131",-100.0,,"9,639,400",-100.0,,"2,015,511",-100.0,,"13,985,200",-100.0,,"2,924,179",-100.0,,"14,468,300",-100.0,,"3,025,190",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7217,불광점,H545,수엔지,,"115,574,180",-100.0,,"26,266,845",-100.0,,"29,365,300",-100.0,,"6,673,929",-100.0,,"21,866,980",-100.0,,"4,969,767",-100.0,,"19,851,200",-100.0,,"4,511,631",-100.0,,"18,434,500",-100.0,,"4,189,657",-100.0,,"26,056,200",-100.0,,"5,921,861",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7217,불광점,H613,레노마홈,"171,096,620","150,220,420",13.9,"18,665,079","16,387,681",13.9,,"28,198,660",-100.0,,"3,076,219",-100.0,,"25,050,600",-100.0,,"2,732,792",-100.0,,"23,767,350",-100.0,,"2,592,798",-100.0,,"40,114,160",-100.0,,"4,376,090",-100.0,,"33,089,650",-100.0,,"3,609,782",-100.0,"32,486,070",,0.0,"3,543,934",,0.0,"32,296,880",,0.0,"3,523,294",,0.0,"31,908,000",,0.0,"3,480,870",,0.0,"36,054,290",,0.0,"3,933,193",,0.0,"38,351,380",,0.0,"4,183,788",,0.0
R001/7217,불광점,H625,알리페즈,,"10,868,500",-100.0,,"1,482,070",-100.0,,,,,,,,"10,868,500",-100.0,,"1,482,070",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7217,불광점,H649,아임슬리핑,"65,650,510","39,377,000",66.7,"14,920,567","8,949,317",66.7,,"10,370,000",-100.0,,"2,356,819",-100.0,,"7,095,000",-100.0,,"1,612,499",-100.0,,"6,210,000",-100.0,,"1,411,359",-100.0,,"5,676,000",-100.0,,"1,290,003",-100.0,,"10,026,000",-100.0,,"2,278,637",-100.0,"15,820,700",,0.0,"3,595,614",,0.0,"16,067,810",,0.0,"3,651,772",,0.0,"12,046,000",,0.0,"2,737,727",,0.0,"8,924,000",,0.0,"2,028,182",,0.0,"12,792,000",,0.0,"2,907,272",,0.0
R001/7217,불광점,H787,수아팜,"23,932,720","26,928,150",-11.1,"5,983,180","6,732,039",-11.1,,"5,055,000",-100.0,,"1,263,750",-100.0,,"4,555,150",-100.0,,"1,138,787",-100.0,,"5,204,650",-100.0,,"1,301,163",-100.0,,"7,071,350",-100.0,,"1,767,838",-100.0,,"5,042,000",-100.0,,"1,260,501",-100.0,"3,451,400",,0.0,"862,850",,0.0,"4,311,200",,0.0,"1,077,800",,0.0,"4,566,100",,0.0,"1,141,525",,0.0,"5,811,820",,0.0,"1,452,955",,0.0,"5,792,200",,0.0,"1,448,050",,0.0
R001/7217,불광점,H967,몽드블랑,,"8,573,200",-100.0,,"1,013,196",-100.0,,,,,,,,"8,573,200",-100.0,,"1,013,196",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7217,불광점,I082,베루스,"73,300,200","68,073,400",7.7,"18,658,224","17,327,787",7.7,,"12,791,400",-100.0,,"3,255,997",-100.0,,"12,765,600",-100.0,,"3,249,430",-100.0,,"14,679,100",-100.0,,"3,736,501",-100.0,,"12,735,000",-100.0,,"3,241,634",-100.0,,"15,102,300",-100.0,,"3,844,225",-100.0,"13,467,200",,0.0,"3,428,012",,0.0,"12,075,000",,0.0,"3,073,636",,0.0,"15,611,600",,0.0,"3,973,857",,0.0,"15,671,800",,0.0,"3,989,187",,0.0,"16,474,600",,0.0,"4,193,532",,0.0
R001/7217,불광점,I084,토니모리,"60,903,020","63,184,050",-3.6,"13,841,588","14,360,005",-3.6,,"14,002,620",-100.0,,"3,182,411",-100.0,,"10,578,630",-100.0,,"2,404,235",-100.0,,"13,065,740",-100.0,,"2,969,483",-100.0,,"13,020,210",-100.0,,"2,959,136",-100.0,,"12,516,850",-100.0,,"2,844,740",-100.0,"12,540,060",,0.0,"2,850,015",,0.0,"12,361,560",,0.0,"2,809,444",,0.0,"11,000,080",,0.0,"2,500,013",,0.0,"13,000,830",,0.0,"2,954,731",,0.0,"12,000,490",,0.0,"2,727,385",,0.0
R001/7217,불광점,I085,비비안,"99,600,820","92,817,990",7.3,"24,900,205","23,204,498",7.3,,"16,627,800",-100.0,,"4,156,950",-100.0,,"13,306,540",-100.0,,"3,326,635",-100.0,,"17,302,000",-100.0,,"4,325,500",-100.0,,"19,465,600",-100.0,,"4,866,400",-100.0,,"26,116,050",-100.0,,"6,529,013",-100.0,"15,941,500",,0.0,"3,985,375",,0.0,"16,301,240",,0.0,"4,075,310",,0.0,"17,912,840",,0.0,"4,478,210",,0.0,"22,586,700",,0.0,"5,646,675",,0.0,"26,858,540",,0.0,"6,714,635",,0.0
R001/7217,불광점,I086,쟈키,"60,810,980","46,988,130",29.4,"15,479,164","11,960,626",29.4,,"9,082,700",-100.0,,"2,311,964",-100.0,,"6,320,500",-100.0,,"1,608,856",-100.0,,"8,497,500",-100.0,,"2,163,002",-100.0,,"10,038,200",-100.0,,"2,555,179",-100.0,,"13,049,230",-100.0,,"3,321,625",-100.0,"9,823,880",,0.0,"2,500,632",,0.0,"9,755,200",,0.0,"2,483,137",,0.0,"11,186,800",,0.0,"2,847,549",,0.0,"13,426,040",,0.0,"3,417,540",,0.0,"16,619,060",,0.0,"4,230,306",,0.0
R001/7217,불광점,I102,글라스락,,"10,688,800",-100.0,,"1,457,566",-100.0,,,,,,,,"10,696,700",-100.0,,"1,458,643",-100.0,,"-7,900",100.0,,"-1,077",100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/7217,불광점,I187,키즈플래닛,"105,525,800","145,057,500",-27.3,"6,715,280","9,230,930",-27.3,,"23,528,000",-100.0,,"1,497,236",-100.0,,"18,709,000",-100.0,,"1,190,571",-100.0,,"35,297,000",-100.0,,"2,246,172",-100.0,,"37,676,000",-100.0,,"2,397,564",-100.0,,"29,847,500",-100.0,,"1,899,387",-100.0,"27,455,000",,0.0,"1,747,137",,0.0,"19,190,800",,0.0,"1,221,233",,0.0,"20,920,000",,0.0,"1,331,273",,0.0,"16,095,000",,0.0,"1,024,227",,0.0,"21,865,000",,0.0,"1,391,410",,0.0
R001/7217,불광점,I890,모양가발,"90,984,500","81,643,700",11.4,"19,024,027","17,070,957",11.4,,"18,065,400",-100.0,,"3,777,311",-100.0,,"14,678,300",-100.0,,"3,069,099",-100.0,,"18,650,000",-100.0,,"3,899,545",-100.0,,"15,040,000",-100.0,,"3,144,728",-100.0,,"15,210,000",-100.0,,"3,180,274",-100.0,"20,919,300",,0.0,"4,374,034",,0.0,"16,152,600",,0.0,"3,377,363",,0.0,"20,615,000",,0.0,"4,310,407",,0.0,"18,066,300",,0.0,"3,777,498",,0.0,"15,231,300",,0.0,"3,184,725",,0.0
R001/7217,불광점,#,지정되지 않음,"187,937,036","188,058,389",-0.1,"169,185,721","169,598,158",-0.2,,"39,032,453",-100.0,,"35,323,796",-100.0,,"39,149,115",-100.0,,"35,377,899",-100.0,,"36,612,741",-100.0,,"32,963,235",-100.0,,"36,628,451",-100.0,,"32,961,259",-100.0,,"36,635,629",-100.0,,"32,971,969",-100.0,"37,067,348",,0.0,"33,309,340",,0.0,"37,179,853",,0.0,"33,416,994",,0.0,"36,749,380",,0.0,"32,981,888",,0.0,"36,821,377",,0.0,"33,056,880",,0.0,"40,119,078",,0.0,"36,420,619",,0.0
R001/7219,고잔점,결과,,"2,342,242,460","2,149,449,104",9.0,"315,893,604","296,005,964",6.7,,"434,711,987",-100.0,,"57,916,260",-100.0,,"397,646,345",-100.0,,"57,043,599",-100.0,,"476,876,012",-100.0,,"65,686,515",-100.0,,"377,739,030",-100.0,,"52,794,692",-100.0,,"462,475,730",-100.0,,"62,564,898",-100.0,"438,035,779",,0.0,"60,320,536",,0.0,"448,368,755",,0.0,"61,519,755",,0.0,"487,090,378",,0.0,"67,325,438",,0.0,"405,223,106",,0.0,"55,261,404",,0.0,"563,524,442",,0.0,"71,466,471",,0.0
